CAS,LogBCF,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,qed
74_97_5,0.6,1.632993162,4.754887502,2.707106781,1.463035727,3.804961212,1.414213562,0.534522484,2.190513875,0.101015254,1.574671978,0,0,0,0,0,0,0,0,4.789271469,0,0,0,0,15.9299439,11.60093989,127.9028398,2,2,2,1,0.77,3,127.368,2.754887502,3.77,2.77,2.77,32.91006486,4.915123457,0.114198564,4.915123457,0.077763143,0.534722222,0.077763143,0.534722222,-0.114198564,1.5776,19.647,129.384,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11.60093989,15.9299439,0,0,4.789271469,0,0,27.53088379,0,0,0,0,4.789271469,0,0,0,0,0,0,27.53088379,4.789271469,0,0,0,0,0,0,0,0,0,4.915123457,0,0,0,0,0,0,0,0.534722222,0.435707562
75_09_2,1.36,1.632993162,2.754887502,2.707106781,1.463035727,2.974893619,1.414213562,0.534522484,1.603567451,0.101015254,0.90913729,0,0,0,0,0,0,0,5.339185267,0,0,0,0,0,0,23.20187978,83.95335542,1.333333333,1.333333333,1.333333333,1,0.58,3,82.917,2.754887502,3.58,2.58,2.58,29.34578348,4.763888889,0.10913233,4.763888889,0.09670639,0.194444444,0.09670639,0.194444444,-0.10913233,1.4215,16.573,84.933,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23.20187978,0,0,0,5.339185267,0,0,23.20187978,0,0,0,0,5.339185267,0,0,0,0,0,0,23.20187978,5.339185267,0,0,0,0,0,0,0,0,0,9.527777778,0,0,0,0,0,0,0,0.194444444,0.389962107
75_25_2,1.13,2.323790008,8,3.577350269,1.711243688,6.469233306,1.732050808,0.654653671,3.401680257,0.24743583,6.680767401,0,0,0,0,0,0,0,2.645710119,0,0,0,0,0,47.78983169,0,249.7628363,1,1,1,1,1.44,4,251.723,3.245112498,5.44,2.665225225,9.876728395,50.34189384,3.104166667,0.124221039,3.104166667,0.124221039,0.270833333,0.063716905,0.270833333,-0.063716905,2.4547,30.569,252.731,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,0,2.645710119,0,0,0,0,0,0,0,0,47.78983169,0,0,0,0,0,47.78983169,0,0,0,2.645710119,0,0,0,0,0,0,0,47.78983169,2.645710119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270833333,0,0.58127781
75_35_4,1.11,2.803039488,27.01955001,3.577350269,1.963035727,3.474893619,1.732050808,0.731517864,1.48744681,0.338689813,1.444640869,0,0,0,0,0,0,0,4.491468174,0,0,0,0,0,6.578935684,23.20187978,95.95335542,1.5,1.5,1.5,0,0.32,4,94.928,3.245112498,4.32,1.621204819,39.47625,35.02112256,4.845679012,0.099184039,4.845679012,0.099184039,0.111111111,0.071555308,0.111111111,-0.071555308,1.9352,20.846,96.944,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,29.78081546,0,0,4.491468174,0,0,23.20187978,0,0,0,0,0,11.07040386,0,0,0,0,0,23.20187978,0,0,0,0,11.07040386,0,0,0,0,0,9.691358025,0,0,0,0,0,0,0.111111111,3.086419753,0.432798364
75_65_0,0.7,3.023715784,19.11941548,4.5,3.947213595,3.947213595,2,1.723606798,1.723606798,2.170820393,2.170820393,0,0,0,0,5.601050811,0,0,0,0,0,0,20.7712116,0,0,5.106527395,74.07316494,1.2,1.2,1.2,1,-0.04,5,64.043,3.609640474,4.96,0.976756002,9507.96,32.62831112,8.520833333,0.390760088,8.520833333,0.056325853,0.5,0.056325853,-0.5,-0.390760088,0.7772,21.9718,74.123,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,32,5.106527395,0,0,0,0,0,0,0,0,0,0,20.7712116,0,5.601050811,0,5.106527395,0,0,0,0,26.37226241,0,0,0,0,0,0,0,0,10.70757821,0,0,20.7712116,0,0,0,0,20.23,0,0,0,0,0,0,0,0,0,13.25,0.449827657
75_98_9,0.36,3.791118417,78.57116899,6.077350269,4.855461886,4.855461886,2.943375673,2.177730943,2.177730943,2.555152564,2.555152564,0.641596414,0.641596414,0,0,11.38429576,4.794537184,0,0,0,0,0,20.7712116,0,0,5.106527395,102.0680796,1.428571429,1.571428571,1.571428571,0.8,-0.53,7,92.053,17.08616633,6.47,1.523475772,2.201261426,43.15477534,10.02083333,0.480844508,10.02083333,0.308279507,0.583333333,0.308279507,-0.756944444,-0.480844508,1.1171,27.0908,102.133,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,42,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,0,20.7712116,0,5.414990469,0,9.901064579,5.969305288,0,0,5.414990469,20.7712116,0,0,0,0,0,0,0,0,11.07583268,4.794537184,5.414990469,20.7712116,0,0,0,0,37.3,0,0,0,0,0,0,0,0,0,21.91666667,0.497229351
76_03_9,0.23,3.791118417,83.42592197,6.077350269,2.989355305,5.257142143,2.943375673,1.244677652,2.378571072,0.802911633,3.084144057,0.242500651,0.727501952,0,0,9.761841223,4.794537184,0,0,0,0,0,0,0,0,39.90934707,161.9042123,1.428571429,1.571428571,1.571428571,0.5,0.34,7,162.379,17.08616633,7.34,2.072421168,2.970914826,54.96974768,9.625,0.478080316,9.625,0.355610761,1.460648148,0.355610761,-2.166666667,-0.478080316,1.4412,27.9258,163.387,1,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,42,5.106527395,0,0,0,3.792535936,5.969305288,0,4.794537184,0,0,34.80281967,0,0,0,0,9.901064579,40.77212496,0,0,0,3.792535936,0,0,0,0,0,0,0,34.80281967,14.86836862,4.794537184,0,0,0,0,0,0,37.3,0,14.39814815,0,0,0,0,0,0,-2.166666667,16.01851852,0.548785305
76_12_0,1.77,4.020391543,67.01955001,7,3.267786838,6.291502622,3.25,1.383893419,2.895751311,0.995518138,3.465732798,0.321428571,1.75,0,0,9.174246926,8.780830095,0,0,0,0,0,0,0,46.40375956,0,201.8722172,0.75,0.875,0.875,1,1.02,8,203.83,21.30605883,9.02,2.331452781,2.533930223,64.64832886,11.78780864,0.319612309,11.78780864,0.319612309,3.253858025,0.201332381,-3.253858025,-0.201332381,3.1882,31.09,203.83,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,50,0,0,0,0,0,9.174246926,0,8.780830095,0,0,46.40375956,0,0,0,0,8.780830095,46.40375956,0,0,0,9.174246926,0,0,0,0,0,8.780830095,0,46.40375956,9.174246926,0,0,0,0,0,0,0,0,0,17.87654321,0,0,0,0,0,0,17.06790123,0,0.574780666
76_44_8,3.94,2.31718428,467.2748718,12.80096491,8.032502657,13.32400528,7.703247927,4.846128245,7.550350864,4.506783581,8.286387401,3.896353402,8.605798467,3.081311587,6.596538332,14.0816987,0,0,27.27747266,0,0,0,0,12.15204021,0,81.20657923,369.8210939,0.882352941,1.411764706,2,0.6,1.51,17,368.281,7629.560337,13.49110089,3.580606755,1.150417384,133.7498941,6.57224537,0.166722928,6.57224537,0.166722928,0.205030864,0.118069554,-1.481635802,-0.118069554,5.2415,76.098,373.321,0,0,3,0,3,0,0,0,0,0,7,0,0,1,0,1,94,0,9.748344583,4.333354113,0,0,0,0,0,0,34.80281967,58.55579977,0,11.83581209,15.44166057,3,0,81.20657923,0,0,11.83581209,19.45878656,0,22.21661292,0,0,0,0,0,81.20657923,19.45878656,0,11.83581209,0,22.21661292,0,0,0,0,0,44.4523534,0,0,0,0,0,0,-1.481635802,0.890393519,0.402355653
76_83_5,2.63,2.238808464,563.2391421,13.83865253,11.03821851,11.79414746,9.815515147,6.671033044,7.048997517,4.756549566,5.323496276,3.514719444,4.169373115,2.503440794,2.881405267,4.874172291,0,0,0,0,16.69035448,0,0,54.59730362,36.39820241,11.60093989,278.0862282,0.45,0.7,0.95,0.052631579,-2.05,20,263.662,65635.36157,12.95740573,5.519852247,2.23362111,124.2137999,7.115462963,0.119376565,7.115462963,0.119376565,0.649027778,0.103543632,-0.649027778,-0.103543632,5.2173,85.061,278.782,0,0,0,0,0,3,0,3,0,0,1,0,3,0,0,0,98,0,4.874172291,0,0,0,0,0,0,0,11.60093989,90.99550603,16.69035448,0,0,3,0,11.60093989,0,0,0,4.874172291,0,107.6858605,0,0,0,0,0,11.60093989,0,4.874172291,0,16.69035448,90.99550603,0,0,0,0,0,7.115462963,0,0,0,0,0,0,0,33.24564815,0.455218197
76_93_7,0.26,2.594265293,466.005236,12.30311862,9.076178173,9.076178173,8.153719104,5.222704946,5.222704946,3.747613569,3.747613569,2.692636314,2.692636314,1.772327479,1.772327479,11.5703561,15.00759197,0,0,11.12690298,0,0,60.66367068,0,0,0,228.0786442,0.823529412,1.176470588,1.470588235,0.071428571,-2.13,17,216.151,8998.97996,11.35821374,4.392393353,1.924038562,98.96837116,11.37213719,0.478582563,11.37213719,0.34475433,0.346018519,0.34475433,-1.9975,-0.478582563,2.0071,63.5186,228.247,2,3,0,0,0,2,0,2,2,2,3,0,3,0,0,0,86,10.21305479,0,0,5.601050811,0,5.969305288,0,4.794537184,0,0,60.66367068,11.12690298,0,0,2,15.00759197,5.969305288,0,0,0,5.601050811,0,71.79057367,0,0,0,0,0,0,16.18236008,10.395588,0,11.12690298,60.66367068,0,0,0,57.53,0,0,0,0,0,0,0,0,0,45.25,0.844401447
78_40_0,0.11,3.90847195,112.7695353,8.742640687,7.201527101,8.095954292,5.181980515,3.717642491,5.178235977,1.700537334,3.369561194,0.861639984,2.584919951,0.586145048,1.758435144,7.822697123,4.565048285,0,0,19.82064589,0,0,20.7712116,0,0,13.57124149,182.0707956,0.909090909,1.181818182,1.363636364,1,0.11,11,167.036,203.1900102,11.11,5.721364583,4.534240771,67.45420796,11.34652778,0.474248048,11.34652778,0.474248048,0.330632716,0.287168355,-3.219328704,-0.287168355,2.204,42.4845,182.156,0,4,0,0,0,0,0,0,4,0,5,0,6,0,0,0,68,0,0,0,0,0,7.822697123,13.57124149,4.565048285,0,0,0,20.7712116,0,19.82064589,0,18.13628977,7.822697123,0,0,0,20.7712116,19.82064589,0,0,0,0,0,0,7.822697123,19.82064589,18.13628977,0,20.7712116,0,0,0,0,44.76,0,0,0,0,0,0,0,0,25.81069444,2.994861111,0.590472291
78_42_2,1.7,4.909010056,345.2832479,21.95997287,20.41885928,21.31328647,13.97753547,12.51319745,13.97379094,8.584018588,10.25304245,6.034883514,7.430780408,3.396216109,4.800000997,7.822697123,4.565048285,0,0,37.57436403,38.52492974,38.52492974,0,0,41.5424232,13.57124149,434.3524967,0.551724138,0.827586207,1.034482759,1,0.11,29,383.234,1459626.704,29.11,18.84523334,14.69669267,182.023166,13.42904927,0.47430767,13.42904927,0.47430767,0.416298103,0.2865837,-3.516909368,-0.2865837,8.7935,125.3805,434.642,0,4,0,0,0,0,0,0,4,0,5,0,21,0,0,0,176,0,0,0,0,0,7.822697123,13.57124149,4.565048285,0,0,99.3298178,37.01618301,0,19.82064589,0,18.13628977,7.822697123,0,0,17.75371814,118.5922827,19.82064589,0,0,0,0,0,0,7.822697123,19.82064589,18.13628977,17.75371814,118.5922827,0,0,0,0,44.76,0,0,0,0,0,0,0,0,31.09779077,25.70776479,0.169287539
78_51_3,0.76,4.044873529,281.1125944,19.3492424,16.91155335,17.80598054,12.68198052,9.949693298,11.41028678,5.844661845,7.513685705,3.357901205,4.854307061,1.781178827,2.899212816,7.822697123,4.565048285,0,19.82064589,39.64129179,38.52492974,0,0,0,20.7712116,27.78183035,398.2433402,0.5,0.807692308,1.076923077,1,-0.01,26,359.165,399649.0219,25.99,19.74335629,17.40613796,159.174149,12.64644534,0.474526401,12.64644534,0.474526401,0.161087074,0.379041489,-3.626090181,-0.379041489,4.5944,102.6435,398.477,0,7,0,0,0,0,0,0,7,0,8,0,21,0,0,0,158,14.21058886,0,0,0,0,7.822697123,13.57124149,4.565048285,0,0,40.03367647,19.26246487,19.82064589,39.64129179,0,32.34687863,7.822697123,0,0,0,59.29614134,59.46193768,0,0,0,0,0,0,7.822697123,59.46193768,32.34687863,0,59.29614134,0,0,0,0,72.45,0,0,0,0,0,0,0,0,28.66725293,28.63830263,0.206700945
78_63_7,3.48,4.225990024,251.8324476,16.24264069,15.04720672,15.04720672,8.621320344,7.356936695,7.356936695,8.577463483,8.577463483,2.363641942,2.363641942,1.160987638,1.160987638,0,0,0,22.40420324,0,12.84164325,0,0,69.237372,0,19.55028381,290.2457096,0.45,0.7,0.9,1,-0.16,20,256.172,5959.614595,19.84,6.733997657,11.64886454,124.5261543,5.538350694,0.230400337,5.538350694,0.098098478,0.306911014,0.098098478,-0.365434028,-0.230400337,4.8172,81.238,290.444,0,4,0,0,0,0,0,0,4,0,4,0,7,0,0,0,122,0,0,0,0,0,0,0,19.55028381,0,0,0,82.07901524,0,22.40420324,0,19.55028381,0,0,0,0,104.4832185,0,0,0,0,0,0,0,0,22.40420324,19.55028381,0,82.07901524,0,0,0,0,36.92,0,0,0,0,0,0,0,0,0,42,0.497486407
78_79_5,1.3,3.204805418,51.05865003,4.28445705,3.491563832,3.491563832,2.27005561,1.550476816,1.550476816,1.050476816,1.050476816,0.348461713,0.348461713,0,0,0,0,0,0,0,5.57310453,0,6.076020107,6.9237372,13.15787137,0,68.06260026,1.8,2,2,0.2,-0.52,5,60.055,9.651484454,4.48,1.767356322,3.48,32.81981342,3.555555556,0.098823107,3.555555556,-0.040383549,1.018518519,0.040383549,1.018518519,-0.098823107,1.7485,25.011,68.119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,24.806996,6.9237372,0,0,0,0,0,0,0,0,6.9237372,0,24.806996,0,0,0,0,0,0,0,0,0,6.9237372,24.806996,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66666667,0.410514682
78_87_5,0.85,2.539538861,18.85475297,4.28445705,3.040385996,4.552243888,2.27005561,1.471077692,2.442035956,0.935072881,1.988722061,0.212624534,0.987800709,0,0,0,0,0,5.377087868,5.880003445,0,0,0,6.9237372,0,23.20187978,111.9846556,1.8,2,2,1,0.58,5,106.939,9.651484454,5.58,2.798340611,4.58,42.07566771,5.330246914,0.125125114,5.330246914,0.044279224,0.12191358,0.044279224,0.12191358,-0.125125114,1.8525,26.035,112.987,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,23.20187978,0,6.9237372,11.25709131,0,0,0,23.20187978,0,0,0,12.30082507,5.880003445,0,0,0,0,0,0,23.20187978,11.25709131,0,0,6.9237372,0,0,0,0,0,0,10.53472222,0,0,0,0,0,0,0,2.520833333,0.454926629
79_01_6,1.2,3.143197306,42.85475297,4.28445705,2.211243688,4.479030526,2.27005561,0.884857498,2.077222224,0.398755407,1.624837649,0.08247861,0.742307489,0,0,0,0,0,4.491468174,0,5.535201929,0,0,0,0,34.80281967,129.9143831,1.4,1.6,1.6,0,0.61,5,130.381,9.651484454,5.61,2.82691974,4.61,45.32438879,4.956790123,0.117603187,4.956790123,0.117603187,0.089506173,0.090359084,0.089506173,-0.090359084,2.5017,25.642,131.389,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,0,4.491468174,0,0,0,0,0,0,0,0,34.80281967,0,5.535201929,0,0,0,34.80281967,0,0,0,0,0,10.0266701,0,0,0,0,0,34.80281967,0,0,0,0,10.0266701,0,0,0,0,0,14.82407407,0,0,0,0,0,0,0.089506173,1.086419753,0.473775059
79_27_6,0.74,2.993497243,26.52932501,5.154700538,2.66655843,9.010544587,2.64273441,1.206204894,4.868907009,0.66890985,7.072459617,0.19047619,5.142857143,0,0,0,0,0,0,7.472884189,0,0,0,0,63.71977559,0,341.6889985,0.666666667,0.833333333,0.833333333,1,1.92,6,343.638,13.60964047,7.92,3.866332007,4.088918919,70.57438356,3.261574074,0.091979405,3.261574074,0.091979405,0.310185185,0.07429964,0.310185185,-0.07429964,3.2182,43.284,345.654,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,63.71977559,0,0,7.472884189,0,0,63.71977559,0,0,0,7.472884189,0,0,0,0,0,0,0,63.71977559,7.472884189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62037037,0,0.640241007
79_34_5,1.11,2.993497243,26.52932501,5.154700538,2.66655843,5.690274214,2.64273441,1.206204894,2.951948016,0.66890985,2.99647287,0.19047619,1.714285714,0,0,9.672539381,0,0,0,0,0,0,0,0,0,46.40375956,165.8910608,0.666666667,0.833333333,0.833333333,1,1.16,6,165.834,13.60964047,7.16,3.199293405,3.35379845,56.31725805,5.114197531,0.137343613,5.114197531,0.137343613,0.672839506,0.10236499,-0.672839506,-0.10236499,2.5938,30.988,167.85,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,38,0,9.672539381,0,0,0,0,0,0,0,46.40375956,0,0,0,0,0,0,46.40375956,0,0,0,9.672539381,0,0,0,0,0,0,0,46.40375956,9.672539381,0,0,0,0,0,0,0,0,0,20.45679012,0,0,0,0,0,0,0,-1.345679012,0.527311688
79_92_5,2.98,2.336767753,176.4773318,7.353371151,6.983127663,6.983127663,4.621027034,4.313896822,4.313896822,4.453825624,4.453825624,3.773669623,3.773669623,2.741764166,2.741764166,0,0,0,0,5.414990469,11.83581209,24.8355694,0,0,20.42641008,0,136.1252005,1.4,2.1,2.4,0.8,-0.26,10,120.11,293.9768316,6.450201166,1.663742547,0.574462076,63.32246472,4.18962963,0.099029316,4.18962963,-0.011613816,0.475115741,0.011613816,0.475115741,-0.099029316,2.9987,43.752,136.238,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,56,0,0,0,0,0,0,0,0,0,0,25.99951461,36.51326743,0,0,2,0,0,0,0,17.25080256,33.10993927,0,12.15204021,0,0,0,0,0,0,0,0,17.25080256,33.10993927,12.15204021,0,0,0,0,0,0,0,0,0,0,0,0,0,17.08333333,0.448982999
79_94_7,2.43,2.614907029,605.3051848,15.94722928,11.21568616,17.55967232,9.640771541,6.012543618,9.184536697,5.20199799,8.619345587,3.477164278,5.895117291,2.01938275,4.39229522,0,10.21305479,0,16.91401414,17.89087806,11.12690298,0,0,24.26546827,77.56724999,0,539.757078,0.666666667,0.904761905,1.142857143,0.2,-0.04,21,531.779,32882.3397,17.31600413,6.221596474,3.331638209,156.6419816,9.849853972,0.50558122,9.849853972,0.143442417,0.18297892,0.143442417,-0.308055556,-0.50558122,6.4737,99.1416,543.875,2,2,0,0,0,2,0,2,2,2,6,0,2,0,0,0,112,10.21305479,11.49902367,0,0,0,0,0,0,0,0,13.8474744,99.11214685,5.414990469,17.89087806,2,10.21305479,63.71977559,0,0,0,19.26246487,0,53.28324932,0,11.49902367,0,0,11.49902367,63.71977559,10.21305479,5.414990469,0,24.97437738,42.15634634,0,0,0,40.46,0,0,0,0,0,0,0,0,2.543924897,33.583693,0.455538814
80_05_7,1.64,2.412580781,447.9499585,12.46625533,10.01322934,10.01322934,7.998037131,5.589948006,5.589948006,4.718748049,4.718748049,3.177985096,3.177985096,1.922860267,1.922860267,0,10.21305479,0,16.91401414,0,11.12690298,0,24.26546827,24.26546827,13.8474744,0,228.1150298,0.647058824,0.941176471,1.235294118,0.2,-1.96,17,212.163,6953.462595,11.52320595,4.130982583,2.255382597,101.1717912,9.296299446,0.507966636,9.296299446,0.115095935,0.151388889,0.115095935,-0.151388889,-0.507966636,3.4237,68.3416,228.291,2,2,0,0,0,2,0,2,2,2,2,0,2,0,0,0,88,10.21305479,11.49902367,0,0,0,0,0,0,0,0,38.11294267,35.39237126,5.414990469,0,2,10.21305479,0,0,0,0,19.26246487,0,59.65783953,0,11.49902367,0,0,11.49902367,0,10.21305479,5.414990469,0,24.97437738,48.53093655,0,0,0,40.46,0,0,0,0,0,0,0,0,0,39.91666667,0.826381494
81_15_2,3.61,4.166135675,618.9322145,16.69615242,12.29113053,12.29113053,9.407477288,6.016265508,6.016265508,5.692149749,5.692149749,3.192149749,3.192149749,2.433412038,2.433412038,37.24708244,30.34295481,0,16.69035448,0,0,13.8474744,20.7712116,0,0,0,297.0960852,0.714285714,1,1.19047619,0.5,-2.58,21,282.147,16667.6498,16.47428882,5.075467332,2.665530512,119.579983,11.31055933,0.289304753,11.31055933,0.289304753,0.098981481,0.258284869,-0.90728647,-0.258284869,3.32554,74.5792,297.267,0,9,0,0,0,1,0,1,6,0,9,0,3,0,0,0,114,0,16.69035448,0,0,17.06215882,0,30.34295481,0,0,0,20.7712116,13.8474744,5.414990469,14.76993315,1,14.76993315,17.06215882,0,0,0,40.03367647,0,47.03330928,0,0,0,17.06215882,0,0,14.76993315,5.414990469,44.19042921,37.46156607,0,0,0,0,129.42,0,0,0,0,0,0,0,0,0,69.25,0.620888598
81_16_3,0.78,2.99104341,619.6001476,11.05204176,7.713410351,8.529906932,6.999018566,4.246740671,5.686804,3.180116068,4.538497038,2.168008412,3.139531394,1.54775572,2.377455511,10.11812686,8.417796984,0,10.58286975,5.386224214,5.386224214,6.066367068,30.33183534,0,0,10.28641735,223.0303141,1.066666667,1.733333333,2.4,0,-1.59,15,214.181,2322.386002,9.945906661,3.217061455,1.666213976,87.08159436,11.14324452,0.397580103,11.14324452,0.296699656,0.052037037,0.296699656,-4.285092593,-0.397580103,1.6687,58.175,223.253,3,4,0,0,0,2,0,2,3,2,5,0,1,0,0,0,78,5.733667477,4.895483476,0,0,10.11812686,0,4.552749874,0,8.417796984,0,30.33183534,11.45259128,5.386224214,5.687386275,2,12.97054686,26.57796156,0,0,0,4.895483476,5.733667477,36.39820241,0,0,5.733667477,5.687386275,0,0,12.97054686,10.11812686,0,0,41.29368589,0,10.77244843,0,80.39,0,-4.285092593,0,0,0,0,0,0,31.34654762,16.52187831,0.568880322
82_05_3,2.09,2.28071524,794.3191953,12.1125197,9.681750982,9.681750982,8.860173345,6.019508286,6.019508286,4.583966844,4.583966844,3.611187644,3.611187644,2.815725949,2.815725949,0,4.794537184,0,5.783244946,0,27.4628029,5.563451492,0,42.46456948,18.19910121,0,230.0731649,0.555555556,1.166666667,1.944444444,0,-2.41,18,220.186,28905.37514,9.602800788,3.29659727,1.083417814,104.6907949,12.49444822,0.28856672,12.49444822,0.193793786,0.134166667,0.193793786,0.134166667,-0.28856672,4.0512,72.8165,230.266,0,1,1,0,1,3,0,3,1,0,1,0,0,0,0,0,84,0,0,5.783244946,0,0,0,4.794537184,0,0,0,60.66367068,16.5131272,16.5131272,0,4,4.794537184,16.55569338,0,0,0,0,0,71.79057367,0,11.12690298,0,0,0,0,5.783244946,0,0,15.92144017,60.66367068,0,21.89935141,0,17.07,0,0,0,0,0,0,0,0,0,38.66666667,0.445095067
82_45_1,1.98,2.37409393,659.0218278,11.99119935,8.935298734,8.935298734,8.198377303,5.26829063,5.26829063,3.973632431,3.973632431,2.984691499,2.984691499,2.171673777,2.171673777,0,9.589074368,0,11.56648989,27.94119224,0,0,42.46456948,0,0,5.733667477,223.0633285,0.705882353,1.294117647,2,0,-2.42,17,214.159,11066.31225,9.781107035,3.284429709,1.223467514,97.8754853,12.24212963,0.398109246,12.24212963,0.196089021,0.136574074,0.196089021,-0.17287037,-0.398109246,2.0442,64.1614,223.231,2,3,1,0,1,2,0,2,3,1,3,0,0,0,0,0,82,5.733667477,0,11.56648989,0,0,0,9.589074368,0,0,0,36.39820241,6.066367068,22.37774075,5.563451492,3,9.589074368,17.25387617,0,0,0,0,5.733667477,64.71837545,0,0,5.733667477,5.687386275,0,0,11.56648989,0,0,31.84288033,42.46456948,0,0,0,60.16,0,0,0,0,0,0,0,0,0,43.66666667,0.593131634
82_68_8,2.74,3.682463306,390.1682702,11.04145188,6.153532541,9.933177272,6.374785218,3.033666352,4.923488717,2.175627765,4.06545013,1.369205744,3.626004921,0.753609428,2.020022128,10.61069732,10.11431827,0,25.11316657,0,0,0,0,0,0,58.00469945,292.8371666,0.785714286,1.071428571,1.357142857,0,0.07,14,295.336,971.5503878,12.14107321,4.289049481,1.877230867,103.60071,10.53463593,0.308987844,10.53463593,0.308987844,0.102839506,0.258215125,-0.779012346,-0.258215125,4.8618,58.1464,295.336,0,3,0,0,0,1,0,1,2,0,8,0,1,0,0,0,76,0,10.04526663,0,0,0,5.687386275,10.11431827,0,0,0,58.00469945,0,0,19.99121099,1,4.923311049,63.69208573,0,0,0,0,0,35.22748484,0,0,0,5.687386275,0,58.00469945,4.923311049,0,10.11431827,0,0,25.11316657,0,0,43.14,0,27.9341232,0,0,0,0,0,0,0,18.62143235,0.321157481
83_32_9,2.88,2.580405551,401.9826286,7.966255326,6.878315178,6.878315178,5.949489743,4.445140653,4.445140653,3.432385463,3.432385463,2.740964657,2.740964657,2.187781683,2.187781683,0,0,0,0,0,0,34.74099466,0,0,36.39820241,0,154.0782503,0.75,1.333333333,1.916666667,0.166666667,-1.3,12,144.132,1448.534631,6.241943084,2.099553891,0.672266027,71.83712073,2.248842593,0.061354786,2.248842593,-0.011957882,1.232824074,0.011957882,1.232824074,-0.061354786,2.9384,51.356,154.212,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,36.39820241,34.74099466,0,0,3,0,10.77244843,0,0,0,12.84164325,0,47.52510539,0,0,0,0,0,0,0,12.84164325,0,11.12690298,36.39820241,0,10.77244843,0,0,0,0,0,0,0,0,0,0,0,21.66666667,0.546960776
